"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,73,275.804791,0.047028,69.015482,0.524003,2160.2,65.3,3.33,0.06,22/09/2021 16:37:50,-1,609.817,18.341,233,0,0,0.0,0.0
2,-1,1,73,283.527871,0.031518,70.945842,0.523399,3823.6,78.8,3.33,0.06,22/09/2021 16:37:50,-1,1079.403,23.967,231,0,0,0.0,0.0
3,-1,1,73,291.341660,0.252108,72.898875,0.526586,289.1,41.4,3.33,0.06,22/09/2021 16:37:50,-1,81.612,11.521,228,0,0,0.0,0.0
4,-1,1,73,299.769697,0.171165,75.005438,0.523972,444.0,43.5,3.33,0.06,22/09/2021 16:37:50,-1,125.343,12.101,224,0,0,0.0,0.0
5,-1,1,73,320.757423,0.078735,80.251257,0.521155,1351.6,61.4,3.77,0.17,22/09/2021 16:37:50,-1,336.410,15.689,219,0,0,0.0,0.0
6,-1,1,73,330.516170,0.200558,82.690427,0.522525,453.2,46.4,3.77,0.17,22/09/2021 16:37:50,-1,112.799,11.062,219,0,0,0.0,0.0
7,-1,1,73,339.476669,0.398203,84.930077,0.528951,211.1,42.1,3.77,0.17,22/09/2021 16:37:50,-1,52.543,10.203,219,0,0,0.0,0.0
8,-1,1,73,844.844821,0.679588,211.245330,0.514973,76.1,46.3,2.45,1.62,22/09/2021 16:37:50,-1,29.205,16.956,322,0,0,0.0,0.0
9,-1,1,73,884.748424,0.601110,221.219116,0.506428,100.7,49.9,2.69,1.46,22/09/2021 16:37:50,-1,35.171,16.347,325,0,0,0.0,0.0
10,-1,1,73,1646.697142,0.012025,411.665912,0.439066,164824.8,407.9,4.36,0.01,22/09/2021 16:37:50,-1,34622.000,351.936,31,0,0,0.0,0.0
11,-1,1,73,2042.616723,0.673120,510.624824,0.451578,85.2,16.1,8.22,1.56,22/09/2021 16:37:50,-1,9.735,1.901,3,0,0,0.0,0.0
12,-1,1,73,2332.083622,0.474521,582.976207,0.423045,42.2,10.1,4.26,1.06,22/09/2021 16:37:50,-1,9.309,2.480,2,0,0,0.0,0.0
13,-1,1,73,2436.022916,0.524374,608.955522,0.422618,53.0,11.2,5.44,1.17,22/09/2021 16:37:50,-1,9.151,2.165,2,0,0,0.0,0.0
14,-1,1,73,2703.186017,0.073364,675.732137,0.392112,1005.1,33.0,4.96,0.13,22/09/2021 16:37:50,-1,190.473,7.595,2,0,0,0.0,0.0
15,-1,1,73,3642.632212,0.430863,910.543895,0.383750,39.1,8.8,4.00,0.98,22/09/2021 16:37:50,-1,9.186,2.451,1,0,0,0.0,0.0
16,-1,1,73,3874.278595,0.727723,968.443214,0.408497,21.9,8.2,4.11,1.64,22/09/2021 16:37:50,-1,5.000,2.154,1,0,0,0.0,0.0
17,-1,1,73,4146.545084,0.439205,1036.495406,0.380640,22.5,5.5,4.22,1.10,22/09/2021 16:37:50,-1,5.000,1.581,1,0,0,0.0,0.0
19,-1,1,73,4350.943541,0.300219,1087.584187,0.372357,138.7,14.5,6.22,0.59,22/09/2021 16:37:50,-1,20.930,2.603,1,0,0,0.0,0.0
20,-1,1,73,4462.237062,0.712037,1115.401669,0.406344,56.6,11.7,7.42,1.49,22/09/2021 16:37:50,-1,7.171,1.575,1,0,0,0.0,0.0
21,-1,1,73,4523.908306,0.468862,1130.816211,0.384067,23.3,5.6,4.38,1.03,22/09/2021 16:37:50,-1,5.000,1.431,0,0,0,0.0,0.0
22,-1,1,73,5843.555138,0.194271,1460.657978,0.400014,386.6,22.4,7.41,0.34,22/09/2021 16:37:50,-1,49.000,3.367,0,0,0,0.0,0.0
